user_id,review_count,average_stars,is_elite
x6XLTvnTC628QPNYQJfQlw,1,1.0,1
9c-mkC3OLbmkQ7oXwzYYMw,1,5.0,1
qQlbeirjLHk52dLRLLK7Gw,3,4.0,1
6LFEVLkytRygzraB9C7HRA,8,4.0,1
Ny0QSkDyrzbyGHmXiC4ZPA,1,5.0,1
zYa2n-gZuPpWVggjGjT3QQ,1,3.0,1
eAOs1N5VOnY3XWf5i86PMQ,3,5.0,1
-Gb4wDrrlHCuby_gowGi1g,6,4.17,1
wMszH7K4R954KWvlfLcOVg,8,1.5,1
Fx9eKSBs0IdWi1YLqZJ_tA,2,5.0,1
Uw8ktalxaDYb8A-gXMHFUQ,3,5.0,1
pfu6_s710K7sbZ5neUqGYg,3,2.33,1
XnSHW7U69lvE6ZGi6QS3pg,17,4.18,1
thN6jbxVYRrYrg_3Gi-7Tg,1,5.0,1
wZR5yOnnyInuqcovPd9Uaw,1,5.0,1
VjT0HueQKMJK7vToJAbtPw,2,5.0,1
SWXheyZs_6R2dPZFFYqiTw,6,4.33,1
s_bKrI6RL1p5phs2-RCmXA,3,4.67,1
Iahf9z5Eyjb9vg8sLV1TSA,5,2.83,1
7iDr5fUuD9uJbV8Mhzzyaw,38,4.3,1
wekbQYssyxI8O0R3Fn68HA,10,4.9,1
-j1vh4cSfny5vStsZtczOA,3,2.0,1
41YLcG2NWajpWB_chd2m2w,14,4.0,1
Dk9SfIW3B7klpRgADKbORA,23,4.22,1
0wyOQo1eIHjad4fXVMc9kQ,14,4.07,1
FvvwDZwbchf0LYeGibvcoQ,1,3.0,1
vSlXqRZv--NVR8ov2yaAEA,3,4.0,1
IQskUC8wdmc1M3Kn4KdgIA,3,2.33,1
dC0_ttoidnnlHpHD1KXzWg,2,5.0,1
hBUB2Kq86pgwEJ2guQTx5w,1,3.0,1
dHzh35OkG8EmDg6GnZLBWQ,40,3.98,1
llwy2cxhIEOpDBI6WpF-vg,2,3.0,1
6O5Ud2Ik2S33YSZ5qV3t7Q,10,1.69,1
LnxSIkCVS9_dvorp0-v4kg,12,4.8,1
V6Zeb-5RSHYMiYK2ermsQw,12,4.17,1
W4GvAEbERdv4kB0sKfykGg,3,2.33,1
eJnqh3L6mesvqrtbhdnwZw,1,2.5,1
sYG2MLs_b1OHdHrWa1X7ZA,7,2.14,1
gbGLc4RiHV1tSJ2RBStFTA,20,3.67,1
2l9rdfnaCHdnY5tMSLTufA,6,3.83,1
YPEmQy4UB-fWMntbmgl-Tw,8,4.38,1
xdMc64CkUbLeAoT6blwvlA,9,4.0,1
EsCEs5eaJcQELUYeaxRx2g,7,3.14,1
BgXr9R9ZGCiJPmlknG4-7w,2,4.0,1
D-0qmcpQ-2ZO1iejrGigvQ,5,4.0,1
3OJS_Ze7F6tHtVNcHTWF8g,2,1.5,1
vm5KxI_t74C50hpTYzuWhw,2,2.0,1
m0dbzMvPLJTWP89WiG9Bxw,1,5.0,1
Q7QTAiuDX_-_W9WbO2ldwA,3,3.67,1
3Y5o2dkt_3MySH1xVRDrjA,4,5.0,1
6G9mAp9cGdVT_hcfsm5YQA,6,4.0,1
xFVgtpVJRbzgWkkEjB7LHg,3,3.83,1
cOk6tLGoeZRo5jKb9Y0TIw,1,1.0,1
2CZgrh6uhdtlshbdUwr5pA,44,3.67,1
sNKuP35WHygQPqSLTWmwxQ,2,5.0,1
NmBZEmQ0hefNfHcheabx5Q,1,5.0,1
Zl67VumpRZMvJf0YP179gw,1,1.0,1
a4w1vFShOGrXoTiCKnPljw,3,1.67,1
aQohmw0HyPXfHlsYXW5Jgg,2,3.0,1
fZaTxEKCIdIFPTDAWkOOXg,3,1.0,1
u2PO37pYt9tPUz29uvS9Xw,14,4.37,1
PyB1PaIuO1sGYvWkMaPWSw,1,5.0,1
M2u-2ZaOgRY3kgF6usoj0A,5,4.8,1
WWC-I03XRpuL3ve1t_usvQ,3,5.0,1
dbcNvIQwzMnSqxOC3D_Z_A,2,4.5,1
_rn71YiOsIwhV6ptiYd-Ow,8,4.75,1
Y_QotbHuLX4oYAGv5UqpNQ,10,4.2,1
rt2dwULYsAZmPaAYnmgzMw,14,4.93,1
nQVwuhv3ghVjaN8SzEsJiw,2,5.0,1
sF0kTOF48zwo2HzUIdCJgg,2,4.5,1
5VhzH5efEtDoRvgiLnRYkg,4,3.75,1
ladDrk3nLcnYaqKstjPfGg,1,1.0,1
6GTWuEYDViw1QOPEszn_CA,9,4.0,1
5gmUJUv0W0TqM9cDVwRWDg,1,1.0,1
YXAZ8xHqr9iwoXZUImbQ9A,1,3.0,1
Es4kBMcpt8dDq7emswpLmA,1,5.0,1
5qtL92-feXifan0ynD19rw,3,1.0,1
C-V5aOduBOjpN8Kx60PHFw,19,2.96,1
D3u8JmxYUT7x-WlcDqRWuw,7,3.14,1
cUiV_tH8r03IoxemSNtTQA,3,3.67,1
4LKBXf0AxUhepX_xGdVg5A,1,1.0,1
C3dGmTV_e8Q2dM5KwqWwyw,3,3.67,1
yqv3XbG2bBW4XlqzpWy82g,3,5.0,1
nSFSj4OsqRIfZQRDulr1kw,2,3.0,1
nF1Bx7Lgmrv0LVbWoLt8mQ,8,1.89,1
koTx40pHkEtlOXE3UuepQA,13,3.38,1
BeM0C9xwvrYywHs0dZqcRg,19,3.79,1
g8Jkx33mdAnacX_c4Ysfyw,2,1.0,1
Y2roUeLwY12F8GK1ht_cgQ,48,4.53,1
9anZlJnBCjh2Y3exfwQPUw,33,3.94,1
tXzy69xhBPkGzQ_0JtEkSQ,5,3.2,1
4Vzy7u9oUztgyRT_GUER5A,1,4.0,1
PhAZzojeK2LjFv8ppc7vZA,1,3.0,1
697KORcfN-QmqV4_uVumVQ,27,1.17,1
0-LudAmy9oMj7SXHvHWy5w,1,5.0,1
N1KiZP4SFoGB5a8lwLfFuw,13,1.77,1
KP3-NQ0p71za24rBtdpyyQ,2,2.5,1
2SIrjORvm7dSXaaxBa9CdQ,1,1.0,1
9vLpdRhmuiQ7SB3Am3B9OQ,2,2.5,1
5zuGJw0ebMMdvd1bU7AYxg,2,4.0,1
i5SzcJFh-DYicauLbl-0oA,1,5.0,1
Pqo6esZJfqmE1M57CXJi7g,5,3.6,1
CP-6EqreWHziYUgpPMBvOw,14,3.57,1
5llOZHHJ9L7cdhz3JDXazg,6,5.0,1
WxuwljFrmN_DUpSnYXMzEw,1,5.0,1
4snW5rQj94LLx7LDitvCKQ,6,5.0,1
LQQ2VixEJdr0PEtyuGaO5g,5,4.2,1
djyzaXGnQwvMAnouKf93lA,3,5.0,1
zMHrA3oXI2y8QtLd6y8Uuw,6,4.13,1
Z53gkQ9KE4HSQVsgL-uKvQ,3,3.67,1
4V5zsXoLWwxMRvwORxq9NQ,2,5.0,1
KzngJ7FeKpV1i9lKQNzomQ,2,5.0,1
uszDa4Xmp29hbEt9cDCc4w,1,5.0,1
XjbI7agGGdSzf19fMkBDWA,2,2.0,1
s-b002HWNnvMPCzXAIMZqQ,2,3.0,1
uqH_24WyL0GAEJ1DYtva8A,2,1.5,1
vDh-i84BWTtOsf8dVq03Vw,5,4.4,1
iDu8yHLxsBQerCfFEU-yyg,1,5.0,1
SVR2VaheeihCuvEoulGEAQ,1,5.0,1
u0yi1IPTayA-OPiFVRLNag,12,3.15,1
cOOOJ8eqbVz2lg_eKEttnw,1,5.0,1
8KmrQ9WK0Pj3Uc8luTs_cg,2,5.0,1
oyXXvUgQZwdhvmoqk3ibaQ,18,3.3,1
Bx2AuAVVHV4vpzX6qqDzMg,8,4.13,1
21Ll3wFFAyylOiwPvGkkLQ,1,5.0,1
LaJZFRGif_p2o8UXLQwqJA,5,4.2,1
8BBJe9BJYdmgiEwwVRm2LA,2,5.0,1
YJ7Avz8-HkCcKonpVckbjw,8,4.5,1
ciZppRIq1P-6ti4IZ0jAEQ,3,1.25,1
vTqb7BXUCYKIma7B_Ylg6w,2,4.0,1
yY7sYKU3pwxHPDxfamjF2w,2,1.0,1
r1zss31yor2cG-dsKGQauQ,7,4.43,1
MYv0JT2tOiuBNKDsDaqaDA,1,5.0,1
K0Pl6WKk_pqxj2QdmZGjJg,1,5.0,1
r5QlSSnw_5ttylfM1TiMlg,4,4.25,1
PN7hDY2E1ACi8xPaTTys0Q,1,2.0,1
zdya22V9dwNHdJsdemlFoQ,1,5.0,1
shj3GKdQHMuQvHTxpj6FVQ,2,5.0,1
M8zm5S5Atgy8GtOox1tNOg,1,5.0,1
nBikl1atVowfsb5lHUgb0g,5,4.2,1
uLwD-yTgRnPkizeYZCfPRg,2,1.5,1
TFV2mHJERlvfc36lbcKaMw,28,4.59,1
ffrj-fuKUj_qUAnuxbUdow,8,5.0,1
k0EfJ5_tkFVfmEGD9aYBNQ,4,5.0,1
FQmSrZ9byKTIYQ3nJQzQrg,8,3.88,1
Fx3k3anuRBBICL9wRtn7Hw,2,5.0,1
rsqLGpIpEc_07T15poU1rw,1,5.0,1
X__r-VmTxRh1jPGDA58sng,2,3.0,1
0uM3D50tXnq0AtqudTM_YA,11,3.45,1
L6Ai_AYX5kqH099mrVYHsw,16,4.06,1
fkRdsB8X1scARMka-ZZ0Lg,14,2.06,1
BeoDJj-n719rPJprVC4Y3g,74,3.23,1
J12ytymav-ISpd5usUo5ZA,2,3.0,1
dEuYvEXmlSKlVHtIwZxYQw,29,2.7,1
fgzouWu2STrGrzEx9nax-A,14,4.57,1
EIyBg0buS094HQ0rGM_mYg,34,3.26,1
3DxZBFOcr8a3W1bQY9kNow,1,3.0,1
m5_7M5IQ0oKm-w4RupGK0A,60,3.08,1
rAXuGdgh3jv8rNr9vXq6YQ,5,1.8,1
04A-5wzxU7kgvvMr2y0C5Q,1,4.0,1
qfrIq5rFe1Dl7LNaMOx_ow,23,3.39,1
X2O7VALFZK2VVvx3hUVBaw,2,3.0,1
cQz4qdy612nRaCVSrFTEsA,5,5.0,1
yse2OXZEfQjWn12THjKGCw,2,1.0,1
GKvqPH-thrsfat6pVYKF1A,19,2.29,1
Sotct1uTCIr3SFyWLtH18w,5,5.0,1
_Vc3y-Q5hU8t_VQBFwfWdA,5,3.8,1
tBr5-m1bCEIQXG1p4HN6pg,4,3.75,1
6KpijP_cH9L__FSQOSOpNg,3,5.0,1
QoE8qncnd8GTHElFTz-bgA,39,3.08,1
4dtsU20CoSw-4Z1ginfF5Q,4,3.5,1
RGqLD3iMwS9ofesPyT1OwQ,2,1.0,1
fpTOJ1eVmPT13D0WNSP-cw,14,5.0,1
HkpswR5oVioW0BvmJektSQ,15,4.63,1
RC_UQWt4jrWuZYqLLzY1Mg,8,4.0,1
JnDC0b4Qrla8yRfQp36fMQ,2,5.0,1
1c-KR3b_txGrmWGcJD-7fw,3,5.0,1
4z7fsPgbdiGjKJbplUU4ew,28,2.34,1
2_og927zU6lDchV0_qzJfg,1,1.0,1
H_vyqk6ugGTU2NHXlY5E2w,1,1.0,1
6A06pVnODVcCjtvGaL3O1Q,4,4.33,1
keRYeJaxPF-pxfeoC5KzFw,1,4.0,1
S2W_8I7LdaRTtPz_Kp-70w,2,5.0,1
saZKYeteEUKQZ6SmRrqMGQ,3,5.0,1
w1_qxxaeVyUIf2P8prwLnw,7,5.0,1
z-xtU5LKtfqQIhmgyZnJng,3,3.67,1
ziTVO_ztYzy3f7OUi_ECrQ,9,4.6,1
FoOuqKhfG02Z_r4vRnhHjQ,2,3.0,1
DyW8NzeqXKOAXHuC-m0UNg,1,5.0,1
1x28Qci9Y6lj41rts_tceA,3,3.67,1
lbcCV01XaAAw1d1GCtCnRA,27,3.21,1
E-1sL1EO8j1DovrBvoP5rw,1,5.0,1
ba5rPuBb9sedu3DB-ibPcA,6,4.43,1
Ag0ML6g7kA-527EQfbvbFQ,1,1.0,1
qhfsZtj5azW-4a3ngxLaFw,10,3.6,1
GDj8mg4Gg9B-3Ylp3vA30w,24,4.13,1
ivhKyPrHS8YdXCXMgSYalQ,9,3.89,1
zQw042XTGK4VndoUs1vZ0w,1,5.0,1
SPvCL9fcYhkDM8SmsDGGsQ,3,5.0,1
8lqpxG1lU6BMg7hVUAnz9g,9,4.0,1
sXqdjsocu6uNqPy0tjKXNw,9,3.22,1
JlOB7PzWxzeBVZak__cPFg,2,3.5,1
kVaxjpjT-1qy6EI8rndsRg,1,5.0,1
_Q6tFNUOXww1h364shLk7g,3,5.0,1
J4qSLTNs0Gj5IbJXFqBeTQ,4,5.0,1
JDhNN2-AxD7Iimt9TbrG7A,3,3.67,1
uI8X6OFbQNNYBvaO8fSwsg,8,4.33,1
Y3nfYb78xbiaqkT2GMafLg,1,1.0,1
wVA_ve2nKEWZAmd6TmGmHw,3,4.0,1
GrboqfNt6960_KqLIvsO4w,1,1.0,1
6socJKTKIgA9UyNWrEMZLw,1,5.0,1
UUI-Gf7mgeEiwmxcAazivA,1,1.0,1
AgpU4X8wrc-Vx1E3Vhf3FQ,5,2.6,1
HE2B-kMJ6HjDNwS4u-9Qyg,15,4.2,1
NS4S8uCUpEFGbZkfxxdbGw,1,1.0,1
-YpRDz6XCMvx1ZGjbUzUOw,2,5.0,1
tkLtiThez2b-PV_SLNyNCQ,5,4.2,1
5WrdpPecGIBL4f9AQ7eG_g,2,5.0,1
xJBNIYrjyqU4zvF9ji__aQ,30,3.61,1
e8RFotKA-JoHCmurYaVINQ,10,3.33,1
K02bUARsI9c6F-S8L_hTww,48,4.04,1
StyQ6G7dOAFwjng0nwADig,1,1.0,1
tTu0D-8xF0bE3Pf5LJZ93A,1,1.0,1
UtiT-hjIm6gomHLptrJqRg,5,3.2,1
l5w_WzJQJhsUH-xWjCj2Jw,2,4.67,1
0k5CSSY2b_zESge3B7THjA,1,1.0,1
7kguIcoLtCw3O2D_ZTnlLQ,7,3.5,1
utRkbZTuCw101E-AwpCeVg,26,4.1,1
KTflsYqOZXML53eVyy4Vjg,2,5.0,1
Q50yBX2jT2QaqZlVomW72g,6,4.33,1
nQzr5ftZhisVg79WhNipqA,21,4.86,1
hpMgmMuzrhsqNnGzko1hQw,13,2.85,1
i5rxhznztSo-c0bQWTIupQ,9,4.44,1
3jdXYLMJe7yv25zshBmZxw,1,5.0,1
BojYtlugPcznuKhtNlUMHA,2,5.0,1
1N29QGtANwYHWFZjz8cOmg,9,4.67,1
-otlG_QAmAl_Nk6RMHJ1MA,3,5.0,1
n4Y0CjqXHZU0nZgeiXDGQw,1,1.0,1
M0yohrdv3AyQjBfM7mHqLg,1,5.0,1
-e9g0H7vFkOy6f-3jLiL4w,12,2.33,1
jnf4EW8u3fv-eKDjCu_BOA,34,2.89,1
2lAPVBGpJ9gTHQ0nFgixTw,3,5.0,1
4t89an_oTMMovlQzgSoiow,2,5.0,1
Oj5b3skkJ7k_SMpW58mOTg,4,4.0,1
tyUL9wcSEQJfGe1vsgBx1A,5,3.4,1
HqmjXFdfdX6PVk4VxaCMFA,6,3.83,1
6lNoZgwB0xMrnW-3tyL2Uw,2,3.0,1
fzsnEOrTG9yOEu4jFG0UoQ,25,2.96,1
cK_x4QBgj15EfHdWdC8v5A,10,3.18,1
MiOxfhxAxiGGNQelcbxyqg,7,3.86,1
Wf3W7d8R_oBSp66WFX2Tyg,2,5.0,1
rxPLjMrpo-eq_m_lQEGoJg,4,3.5,1
a8wCL7tUNXD7E0qOV1E_2Q,2,5.0,1
MY6vYkiawws4tkkP9tBoBA,4,4.25,1
3uOUpgWLS3kpzB5mxsU1cw,1,1.0,1
h0yZ_NbY77xMMJvt-jzziQ,13,2.23,1
QRbLa4ErfaVAK_MRfY2-OA,3,1.33,1
OXXOGEthZWpDGXE2Cr6qcA,2,3.0,1
hd_7FxW2ULxkrFQMclA9VQ,1,5.0,1
50l4sAFbH_wV9JnXeZSHPw,19,3.09,1
Av2QqLcaP2CMn_qgcHbYXA,3,4.33,1
fPeIiCmDHVtoSkGvnAhG_g,15,4.73,1
_oOzYAh0hHiQ8Z4B7gojdQ,2,4.0,1
WyzkvxnkFZ6uKT_7N9Zt7A,5,3.0,1
QEP9PBLBdSQzfWOhpGJMAw,1,5.0,1
Q6SiHV9ZFj55BQEQCTNgLQ,3,3.33,1
oeI7XAuIUWdxkHAcMDHEhA,4,4.0,1
vM1s1ouGpMekMe_hA_JEkQ,2,5.0,1
fXimr2xo0bB5BNYYgNjYnQ,1,1.0,1
TLZOGqz1hfFn5_jvZJujZQ,2,4.33,1
dagKagpMLQ3g8YQ71C5Rxg,8,5.0,1
_IRgzhrJpBwJ_YMd_Egueg,15,2.39,1
hBA5A7dROKvkjT3mn8qbXg,11,4.2,1
Kakgc3IirrxUthYb3qE63g,6,4.14,1
xGZpVcYglVXVSwGliz6wVQ,5,2.6,1
fEaacGU72_48MNOnVP1gYg,3,2.67,1
fAFAnoWKFCNmpn0ZfetBNQ,1,1.0,1
wCczGcwgnJSww9-pswxaEw,1,5.0,1
wzULqE2rIF26it21UkNSJQ,2,3.33,1
lWkcMXg0qK2IfCQNgsvXSA,9,3.22,1
dSsYw99Ylt3sD_6NfPgdfw,2,5.0,1
qF4o32q1c6j-WgKVzUSvHA,2,3.0,1
pLflqcMK7vwNRrqLiYDVyw,2,2.33,1
FwSbf4QbzviTxuQwNL89FA,5,2.0,1
bTZvCEIGs4JUAEXwrznF5A,3,3.67,1
itacxvk5gB1esBSXDck1Kg,3,3.67,1
NdPr5UfP1xO96Pe2r6aVbA,19,2.35,1
ftwk5ED0o8U8UXy2wRBz4w,16,3.75,1
Y7ZxFgf_Riyl1V2jnTSjYA,8,4.63,1
cK7dPOvSW3lUQb1HtZ0ySA,4,3.0,1
-GZQYhWQzW1AdRUohNAsBw,7,4.0,1
kkJkAYt-GzjJc7IBRAXdew,3,3.67,1
AByFOWHwjebYyFmkRtVYfA,1,1.0,1
TS16xarilODvXxLw_Jh9qQ,1,5.0,1
k4P3ShKtbKkpTcQ8DUjMGA,7,5.0,1
WoDAmdE5egnHA5-V65tJ1w,5,4.2,1
sMg-2JEJwy-wAHtHFaLjtw,4,4.0,1
nCQ1h6E_6cxE7oE7iec2tw,1,1.0,1
VQahteO50TSczO59oapQsw,8,3.38,1
ny4f86iBa5cJZFqCtqdcBA,2,1.0,1
NtoTwzFz11S_7BP6LJBKsQ,1,5.0,1
aevPo8xHAozsenpSZM-OXg,14,3.6,1
RAGLoIqfmA4hBcQFPhgJjw,4,5.0,1
IYeG_RR7Jt9NHWN9OuwqvA,1,5.0,1
ufMHn0WRdFizCw2Phia7Tw,3,3.0,1
vl7duOQHreDt7x6yFNPWtw,3,3.67,1
drjjRtkfiol_DZVvAlp_-g,1,3.0,1
UYbLABIkZt91Bsqqi57hpg,20,4.29,1
lk0XW5M14Y7Qfeg4BPxAuA,3,2.33,1
ZUfoB3ErTPgOmWIF38EnJA,7,3.86,1
yaRhwuhjBwgpEKmRW8lEdw,4,3.75,1
N2wXkPjYdv852JwASxhfsQ,4,3.0,1
BDXoL_Bp8eKC5fEeUNTR5Q,3,2.33,1
6U3s_uOxQL2kkoI_Im3ICQ,1,1.0,1
Iyih_1FeF_4a7CHt06Uo2Q,2,3.0,1
nQcpQwkZsL4-RxEhLL51Zg,2,5.0,1
RrIfHv66NDYQ3aaXx7r4gA,2,3.0,1
i1qBzjmteS_xNNp9y-5suw,17,2.82,1
vIJy3nzo1ETRlWsE8SDGVQ,4,5.0,1
14OoQlzFH_0FUZWjtnSb0g,5,4.2,1
tUsy0SADcO2Xx8_zwfcb4g,5,4.2,1
3w7bDMM3spx-AVK6cZMLbA,7,4.57,1
fSklDB8qw58urkjRENxuAQ,6,1.43,1
NS9klhZuZMNqnYQNpZi1uw,2,5.0,1
VVBLbd6GD_is3iIYbfy5Kw,44,4.04,1
3g3SaaWf-1vjCE2nL5c8FA,6,2.0,1
QubY7KW5EUVAws8jzfzN6w,9,4.44,1
JIQaDdqHhNWFJisj_1s0qQ,13,3.56,1
fMimXiqnimD3kPo2MKJJag,24,4.23,1
88LyflYfA1ZxqJ1uyQ5TbA,1,1.0,1
gQKOn1hrC_z3J5tXRKUFtA,67,4.1,1
8BNzSz4YAbIWZxdzKc8gUQ,6,2.33,1
3Pel_yilWS5Su7MLDv2YHw,3,3.0,1
XSiUHFYY50xJTvJ1ar2iVA,10,5.0,1
3e1nggwwg1XeUpJT8Xp0Pw,5,4.33,1
FKCaPTYqtvHizq8Vtg1PYw,5,3.0,1
vJDjvGx6mj3WlGN1x72e0w,1,5.0,1
rmq6ReUtTxeuEz9dt3Nf6Q,1,5.0,1
E_2jGPKLL4wrl6L2_LILrw,4,4.25,1
ejD-fTJZUs7F_eu7-vzXwA,6,4.33,1
Kryrt3B9F1uPMINhWd_gUQ,3,2.33,1
op8Z_fjqkMWLaoY_xm-HTQ,18,3.61,1
iBaq1FT3t0kaqY8cVS8uVw,7,4.71,1
aAwZ4qpASk6X4t_xecVPDA,1,1.0,1
BRLngnMUF02ZiIEt9uV5_w,22,4.32,1
53yW9w4Qtn6gj7LpDTnaXg,11,2.0,1
i6GqObyjDA6kFaVAk3f56A,10,1.6,1
DHDegOTEt3Bhzx78v-KCHw,33,4.12,1
kot2x2XmamwWDFz7HkeQPA,3,4.0,1
f3NGpIQeObuw55ktCgqOzA,1,5.0,1
HrEGnhqMBUg6G3eFjpLMJg,5,4.6,1
YvOLJQgAK2yynW9XxUIkIA,2,5.0,1
TxOSm6C1Ss66hKzNk0NIZw,11,4.58,1
RkUDxGoKMChjvrco_eRz0A,8,4.0,1
gDrsDTPSFKc2hLdiL77kqA,5,3.6,1
16nRtJGpUx_w3d8cl-yMkw,3,5.0,1
bJJNFEw6YsPtGGfPMMbhLA,1,5.0,1
DEYm38VCLlKNq8o_ZABzcA,11,3.0,1
Wt2kFceANIzdnO77MQuFiQ,1,1.0,1
r4IKHNdm9UpkZoog-b8_eg,9,4.33,1
gXL8qOace0AOpOLaLrtJiw,5,2.18,1
aHCcEEqceYmek73u5qlpDg,4,5.0,1
wuvpa1Aei-inikGzNBo_Cw,2,4.5,1
cwkcdo9GvEjCj0ytII5CrA,1,5.0,1
mVOCRnHC6GwMjiSeNfE_MQ,27,3.54,1
M6OzNST1yIO7sm_D4PBNow,1,5.0,1
HfqIkW0_SYdd_dq9DAIrow,2,1.5,1
kPQT-qREtXI2JitLwHEq9Q,11,4.83,1
1013H3-EaAsXEyEXRLv8-A,4,5.0,1
ooj-9ohaMTTR13GOd58HJg,3,1.33,1
EoTTlJYbntIqa4yvpBdKEQ,9,2.11,1
iAoomrPsOoh1gDFan261Kg,3,1.0,1
Uo__El9Hr6CgF2p2flxacQ,59,2.52,1
mT3n7RyZM-UHd1igNnyfew,6,4.33,1
9KShFNnV18CJ2rp9YLgPcg,5,2.8,1
O0-fVkH6Lb5wiiUStpdCDw,1,2.0,1
Q2MRNv081p5ATBL9C54Z-w,16,4.38,1
y3XNUz0UEVBkHyBS9dMKkw,3,4.67,1
g0jaa_qpUCD9cAljVjUWRg,1,5.0,1
ZH1COya_ACDHIiaoEOI6vQ,3,3.67,1
HSePzsMR2yoa3ABpYn7feA,7,2.78,1
-MKYD5WR2qbWuNIEvIw1yg,1,5.0,1
x_7sikyMUa07VzyBlOdQZg,17,2.83,1
SJd6tREmUrl513RNGu2pMw,3,1.0,1
l7PLPXsSEr0x5qQtZahT-A,6,3.33,1
Y4F61mZ7KozLowvriz0Qyw,2,5.0,1
FvELNhX0gXe6ElMr6GU7FQ,2,3.5,1
xg_eBEt4g-AQlSGc8BzoMQ,1,1.0,1
Fj2roaudrrpoApGIg7QIqw,11,3.45,1
Te9yDSLKOPMsLH8ZjQL3iA,6,5.0,1
FxsTCXBw3BwKDyO79GYlQA,1,5.0,1
MlOXL2oDcn50Utt3x7poHw,7,4.86,1
hfJyWdCzz-nJxzPG_1QCKQ,38,3.92,1
6bVvqqoM9PeK7VWNadTCfw,4,3.0,1
G2efhqhC9TBezYpJMS6d6Q,1,1.0,1
_ef3d-y3F3z45_DVNsTA6g,13,2.92,1
CcklyudZgYAPZgYb6MqRnQ,2,1.0,1
8V0c82UO6TQoTenaIzmMMw,6,3.67,1
76ZwtoVBOERxp4ltZi5QIw,2,5.0,1
4Jb-8kuFoS8C0cr_uY-ppQ,5,3.6,1
g22lsIh8ymG8QMbVicYQcg,3,5.0,1
u3dp1WUALB9k2THVITLRHA,6,4.5,1
dEf8ZMOqSkY1l5WxN0MQAw,1,1.0,1
Uhd-dEXSIdrZ6DOb7r-puQ,3,3.0,1
hE1MH1UP_7AMUsOkDsO72Q,3,4.67,1
tXRzkLVLznj7wJ3anlXNtg,4,3.0,1
Imjg9MAutXZ1cKWYJs-qjA,5,3.4,1
JReV6MxkKZ0oLy-VkmAsgA,11,3.91,1
M_J-lFZGd8IB5t8vfugMKw,1,5.0,1
aCmyyFO4kk85jcgg4e5AGA,2,1.0,1
h9kpJlIvfhFpEdz8kNHdlw,17,3.71,1
b0DzIJV0ntAWtblFr2kq9w,8,4.75,1
XZV3bzR_l1EYaPIcp96nDA,3,4.33,1
NTivngMIKAcATzrf0nAn4A,3,4.0,1
LYCYaq4_Fb009VK9QtEDOw,4,3.0,1
D0DDCmpzYyvjxLXcmZROXw,9,3.09,1
UymOTndgs48l2Aypy1KPdA,4,1.25,1
A0rjFMFGSDrqmSMYriVuMQ,8,3.75,1
fQV8f1ahe7S7wya-PL072g,7,3.5,1
PGVrpxdO-CLclyiEsNh4Zw,1,1.0,1
i3DBROo3LF1ka2BmMer9Qw,5,3.67,1
qgQ3PTS0cgoKhBwkLbzc7A,1,1.0,1
L9DFUhw77e33ShUAiJE2qw,5,3.8,1
Qv3ujIvrOSHLtirp05FHIw,1,1.0,1
RWJIKd2kmNpFWYzOBmf72A,1,1.5,1
mVpRk4q-WG_74lkkyj9xUA,3,5.0,1
wXJjUyza3OTX4tniNQCaNQ,8,3.88,1
AzzTc0fteQkCDj3yZueGPw,2,3.0,1
4TEOSdukmE_dszaysJdpYA,2,5.0,1
Sd0LxbnDVa2Tqq6MzNjEjw,1,1.0,1
ke83yh7LKAfVLY60iotuDQ,37,2.65,1
r4uIw96nK33A0ETox_6LGQ,2,5.0,1
lrW_1apzJRe4KyUYAcYvHg,2,3.0,1
gfIMqS4ux_UhKHj8R_29_w,13,3.54,1
lpfHjRR_1dPWARCRUilHRQ,1,1.0,1
6QA6qUg_nfiQr74iDK1_iA,10,3.2,1
EQodQ2dRO33lpqwfno5SEA,1,2.0,1
TcE1a1XDJAvmTR4MpunyOw,6,4.0,1
G-HI77mdSpkpUvzVgRqLBQ,3,5.0,1
iMav7mJYsIhvX73JT1mcUg,14,3.79,1
6qpqUFHwwW4NEDwXEeDcKw,2,5.0,1
z0EIbCniszKN27m056cc8g,3,1.67,1
vUfnyLj9e__i17V8PJZ8rg,6,3.86,1
ylczCQ_XCo8D0CsVHO-nYw,2,3.67,1
kcHClqGJN0DEiwrG5iNPWQ,2,5.0,1
hH2BulfMtRNMZPqZ4wOdOw,4,4.5,1
Lufs7gfTNT3bvfkXmRbP0Q,10,3.5,1
5NcxoVFUIQJCn9uka1lQsQ,1,1.0,1
cTqaHB94magyJFaUZMlvkg,1,5.0,1
PiLtUVHf8-50gZ6_qNlA6Q,1,1.0,1
dZl0E9mvYvOWvzwuJubD-g,1,1.0,1
-gziVWDAyxobo6e1ySaSxQ,1,1.0,1
fQ7sFpHCMIabfGm9cVBaAA,3,3.0,1
W8NkApNwsp7Lk--1M-leKw,40,4.29,1
UUJ8gWTdLfKFQQn5d0RoXg,4,5.0,1
sk6SzVaYvkc6FjuAwxQO2A,3,5.0,1
LC4n9YHi7HCPO03RDdCeug,6,3.83,1
03ZZqcj_gUV3LM7r3FdhCg,2,3.5,1
_cmX3USk0p4jacpmkYqrzw,1,5.0,1
f1hNw7WAXyaWjAcReF1ruQ,10,1.0,1
DOFSsFdANMt6H_X5VmfXEQ,5,4.4,1
